thread_id,message_id,message_date,subject,state,seller,order_number,order_date,delivery_date,supc,description,pack_size,brand,qty,qty_ordered,uom,unit_price,unit_basis,extended_price,is_third_party,is_oos,is_substitute
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,7005009,Chile Green Hatch Diced Mild,5/5LB,YOUNG GUNS PRODUCE,0.0,1.0,CS,53.95,,0.0,0,1,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,1423726,Container Paper #4 Takeout Kraft,2/45CT,EARTH PLUS,0.0,2.0,CS,54.59,,0.0,0,1,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,5934567,Liner Trash 39 Inch X 56 Inch 1.7 Mil Silver Linear Low-density Polyethylene (lldpe),50/55GAL,SYSCO CLASSIC,2.0,2.0,CS,45.45,,90.9,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,4692174,Tortilla Flour Pressed 6 Inch,12/24CT,LA BANDERITA,1.0,1.0,CS,28.75,,28.75,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,5229117,Spice Onion Powder,3/5.5LB,SYSCO IMPERIAL/MCCORMICK,1.0,1.0,CS,150.99,,150.99,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,3852940,Beef Ground Chuck Brisket Shortrib Patty,24/7 OZ,BUCKHEAD PRIDE/ NEWPORT PRIDE,4.0,4.0,CS,75.95,,303.8,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,1400464,Chicken Tenders Breaded Golden Flat Large,2/5 LB,SYSCO CLASSIC,4.0,4.0,CS,53.12,,212.48,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,8071803,Pangasius Fillet Iqf 7-9 Ounce,1/15 LB,PORTICO IMPERIAL,1.0,1.0,CS,49.79,,49.79,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,7235243,Chicken Breast Cutlet 5 Ounce,4/5 LB,RED BIRD INC (POULTRY),2.0,2.0,CS,5.299,LB,216.35,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,3777570,Bacon Shingle Center-cut 7-9 Per Pound Honey Gas Flushed,1/15#,DAILYS BACON,2.0,2.0,CS,65.99,,131.98,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,7585326,"Bread Sourdough Thick Sliced .75""",6/32 OZ,ROTELLA,2.0,2.0,CS,38.95,,77.9,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,7181814,Sausage Chorizo Bulk Raw,2/7 LB,Polidori,2.0,2.0,CS,75.93,,151.86,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,1675909,Lettuce Greens Leaf Fresh,4/6 CT,SYSCO/FRESHPOINT NATURAL,1.0,1.0,CS,26.36,,26.36,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,1675701,Cabbage Green Shredded Fresh In Bag,4/5 LB,IMPERIAL FRESH,1.0,1.0,CS,24.85,,24.85,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,1185156,Pepper Jalapeno Fresh,1/5 LB,IMPERIAL FRESH,1.0,1.0,CS,13.99,,13.99,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,4002408,Mayonnaise Heavy Duty Pail,1/28LB,SYSCO RELIANCE,1.0,1.0,CS,56.99,,56.99,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,1552272,Cheese Mozzarella Fresh Cryovac Log,8/1 LB,ARREZZIO IMPERIAL,1.0,1.0,CS,37.93,,37.93,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,7134591,Cucumber English Medium Seedless 12 Count,1/12CT,IMPERIAL FRESH,1.0,1.0,CS,20.3,,20.3,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,4595138,Cleaner Grill And Panini High Temperature,6/32 OZ,ECOLAB,1.0,1.0,CS,161.99,,161.99,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,8378111,Flour All Purpose Hotel & Restaurant Bleached,1/50LB,SYSCO CLASSIC,1.0,1.0,CS,19.89,,19.89,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,7380755,Chicken Leg Whole Raw Frozen,4/5#AVG,RED BIRD INC (POULTRY),1.0,1.0,CS,2.659,LB,50.52,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,7644909,Fry On Shortening Frying Liquid,1/35 LB,SYSCO PREMIUM,3.0,3.0,CS,59.99,,179.97,0,0,0
19bf745497581589,19bf745497581589,2026-01-25T22:27:51Z,Sysco Order #04345267 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04345267,01/25/2026,01/26/2026,7019826,Tortilla Corn White 6.25 Inch,4/90 CT,LA BANDERITA,1.0,1.0,CS,38.95,,38.95,0,0,0
19c06d57e9edb782,19c06d57e9edb782,2026-01-28T22:59:40Z,Sysco Order #04352622 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04352622,01/28/2026,01/29/2026,3852940,Beef Ground Chuck Brisket Shortrib Patty,24/7 OZ,BUCKHEAD PRIDE/ NEWPORT PRIDE,2.0,2.0,CS,75.95,,151.9,0,0,0
19c06d57e9edb782,19c06d57e9edb782,2026-01-28T22:59:40Z,Sysco Order #04352622 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04352622,01/28/2026,01/29/2026,7790239,Cup Plastic Portion Translucent 2 Ounce,12/200CT,SYSCO RELIANCE,1.0,1.0,CS,30.23,,30.23,0,0,0
19c06d57e9edb782,19c06d57e9edb782,2026-01-28T22:59:40Z,Sysco Order #04352622 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04352622,01/28/2026,01/29/2026,7644909,Fry On Shortening Frying Liquid,1/35 LB,SYSCO PREMIUM,2.0,2.0,CS,59.99,,119.98,0,0,0
19c06d57e9edb782,19c06d57e9edb782,2026-01-28T22:59:40Z,Sysco Order #04352622 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04352622,01/28/2026,01/29/2026,3554615,"Potato Fry 5/16"" Beer Extra Long",6/5 LB,SYSCO IMPERIAL,2.0,2.0,CS,55.0,,110.0,0,0,0
19c06d57e9edb782,19c06d57e9edb782,2026-01-28T22:59:40Z,Sysco Order #04352622 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04352622,01/28/2026,01/29/2026,1675909,Lettuce Greens Leaf Fresh,4/6 CT,SYSCO/FRESHPOINT NATURAL,1.0,1.0,EA,8.22,,8.22,0,0,0
19c06d57e9edb782,19c06d57e9edb782,2026-01-28T22:59:40Z,Sysco Order #04352622 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04352622,01/28/2026,01/29/2026,1132040,Lettuce Fresh Tender Greens,4/3 LB,IMPERIAL FRESH,1.0,1.0,CS,34.91,,34.91,0,0,0
19c06d57e9edb782,19c06d57e9edb782,2026-01-28T22:59:40Z,Sysco Order #04352622 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04352622,01/28/2026,01/29/2026,1007350,Avocado Hass Breaking Fresh,1/48 CT,PROPACK,1.0,1.0,CS,43.95,,43.95,0,0,0
19c06d57e9edb782,19c06d57e9edb782,2026-01-28T22:59:40Z,Sysco Order #04352622 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04352622,01/28/2026,01/29/2026,2369233,Chicken Wing Steamed Precooked Large,2/5LB,SYSCO CLASSIC,1.0,1.0,CS,43.95,,43.95,0,0,0
19c1b548daefd1e4,19c1b548daefd1e4,2026-02-01T22:30:51Z,Sysco Order #04359300 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04359300,02/01/2026,02/02/2026,4113056,Vinegar Red Wine 50 Grain,4/1 GAL,SYSCO CLASSIC,2.0,2.0,EA,13.94,,27.88,0,0,0
19c1b548daefd1e4,19c1b548daefd1e4,2026-02-01T22:30:51Z,Sysco Order #04359300 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04359300,02/01/2026,02/02/2026,7644909,Fry On Shortening Frying Liquid,1/35 LB,SYSCO PREMIUM,3.0,3.0,CS,61.59,,184.77,0,0,0
19c1b548daefd1e4,19c1b548daefd1e4,2026-02-01T22:30:51Z,Sysco Order #04359300 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04359300,02/01/2026,02/02/2026,2369233,Chicken Wing Steamed Precooked Large,2/5LB,SYSCO CLASSIC,10.0,10.0,CS,43.65,,436.5,0,0,0
19c1b548daefd1e4,19c1b548daefd1e4,2026-02-01T22:30:51Z,Sysco Order #04359300 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04359300,02/01/2026,02/02/2026,3554615,"Potato Fry 5/16"" Beer Extra Long",6/5 LB,SYSCO IMPERIAL,2.0,2.0,CS,55.0,,110.0,0,0,0
19c1b548daefd1e4,19c1b548daefd1e4,2026-02-01T22:30:51Z,Sysco Order #04359300 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04359300,02/01/2026,02/02/2026,6935464,Cream Heavy 40% Extended Shelf Life Stabilized,12/32OZ,WHOLESOME FARMS CLASSIC,1.0,1.0,CS,56.45,,56.45,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,3533643,Tomatillo Whole,6/100 OZ,DEL SOL (CANNED),1.0,1.0,CS,36.65,,36.65,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,0610337,Drink Energy Red Bull,24/8.4 OZ,RED BULL,1.0,1.0,CS,50.31,,50.31,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,1008663,Tomato 2 Layer 5x6 Fresh,1/60 CT,IMPERIAL FRESH,1.0,1.0,CS,40.95,,40.95,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,2369233,Chicken Wing Steamed Precooked Large,2/5LB,SYSCO CLASSIC,6.0,6.0,CS,44.57,,267.42,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,1353010,Clam Whole In Shell Vacuum Packed 17-22 Per #,10/1 LB,PANA PESCA (SEAFOOD),1.0,1.0,CS,40.91,,40.91,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,7235243,Chicken Breast Cutlet 5 Ounce,4/5 LB,RED BIRD INC (POULTRY),1.0,1.0,CS,5.699,LB,114.33,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,3852940,Beef Ground Chuck Brisket Shortrib Patty,24/7 OZ,BUCKHEAD PRIDE/ NEWPORT PRIDE,2.0,2.0,CS,74.95,,149.9,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,1185156,Pepper Jalapeno Fresh,1/5 LB,IMPERIAL FRESH,1.0,1.0,CS,13.99,,13.99,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,7585326,"Bread Sourdough Thick Sliced .75""",6/32 OZ,ROTELLA,1.0,1.0,CS,38.95,,38.95,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,1675909,Lettuce Greens Leaf Fresh,4/6 CT,SYSCO/FRESHPOINT NATURAL,1.0,1.0,EA,8.5,,8.5,0,0,0
19c2ac78a532d3f7,19c2ac78a532d3f7,2026-02-04T22:30:45Z,Sysco Order #04367270 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04367270,02/04/2026,02/05/2026,7759566,Lettuce Spring Mix,4/3 LB,IMPERIAL FRESH,1.0,1.0,CS,28.8,,28.8,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,4690483,Chip Tortilla Yellow 4 Inches Cut,1/30 LB,LA BANDERITA,2.0,2.0,CS,36.55,,73.1,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,5913439,Spice Cumin Ground,3/4.5 LB,SYSCO IMPERIAL/MCCORMICK,1.0,1.0,EA,52.9,,52.9,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,3554615,"Potato Fry 5/16"" Beer Extra Long",6/5 LB,SYSCO IMPERIAL,3.0,3.0,CS,55.0,,165.0,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,7005009,Chile Green Hatch Diced Mild,5/5LB,YOUNG GUNS PRODUCE,1.0,1.0,CS,53.95,,53.95,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,3852940,Beef Ground Chuck Brisket Shortrib Patty,24/7 OZ,BUCKHEAD PRIDE/ NEWPORT PRIDE,2.0,2.0,CS,74.99,,149.98,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,7077653,Pangasius Filet Iqf 7-9 Ounce,1/15LB,PORTICO CLASSIC SEAFOOD,5.0,5.0,CS,47.69,,238.45,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,9903289,Cilantro Fresh Iceless,1/60 CT,IMPERIAL FRESH,1.0,1.0,CS,34.99,,34.99,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,4776161,Eggshell Medium White Aa Cage Free 15 Dozen,1/15 DZ,EGGS AMERICA,1.0,1.0,CS,14.21,,14.21,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,7644909,Fry On Shortening Frying Liquid,1/35 LB,SYSCO PREMIUM,3.0,3.0,CS,62.45,,187.35,0,0,0
19c4e92f864ad290,19c4e92f864ad290,2026-02-11T21:19:40Z,Sysco Order Feb 11 2026 01:56 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04382191,02/11/2026,02/11/2026,5890280,Anchovy Paste Jar,12/16 OZ,ARREZZIO CLASSIC,1.0,1.0,CS,129.75,,129.75,0,0,0
19c4e93d16cec50b,19c4e93d16cec50b,2026-02-11T21:20:35Z,Sysco Order Feb 11 2026 02:19 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,14219691,02/11/2026,02/11/2026,0312344,Dipper Aluminum Ice Cream Size 12,1/EA,WINCO INC,1.0,1.0,CS,8.61,,8.61,1,0,0
19c63691cb0313b5,19c63691cb0313b5,2026-02-15T22:25:58Z,Sysco Order #04390089 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390089,02/15/2026,02/16/2026,5934567,Liner Trash 39 Inch X 56 Inch 1.7 Mil Silver Linear Low-density Polyethylene (lldpe),50/55GAL,SYSCO CLASSIC,1.0,1.0,CS,45.65,,45.65,0,0,0
19c63691cb0313b5,19c63691cb0313b5,2026-02-15T22:25:58Z,Sysco Order #04390089 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390089,02/15/2026,02/16/2026,5229406,Spice Pepper Cayenne Ground,3/4.5LB,SYSCO IMPERIAL/MCCORMICK,1.0,1.0,EA,61.55,,61.55,0,0,0
19c63691cb0313b5,19c63691cb0313b5,2026-02-15T22:25:58Z,Sysco Order #04390089 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390089,02/15/2026,02/16/2026,5913439,Spice Cumin Ground,3/4.5 LB,SYSCO IMPERIAL/MCCORMICK,1.0,1.0,EA,52.9,,52.9,0,0,0
19c63691cb0313b5,19c63691cb0313b5,2026-02-15T22:25:58Z,Sysco Order #04390089 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390089,02/15/2026,02/16/2026,4108936,Towel Multifold Advanced White 2-ply,16/189CT,TORK (TOWELS ETC),1.0,1.0,CS,55.55,,55.55,0,0,0
19c63691cb0313b5,19c63691cb0313b5,2026-02-15T22:25:58Z,Sysco Order #04390089 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390089,02/15/2026,02/16/2026,4458772,Tissue Toilet 3.8 Inch X 4 Inch Wrapped 2 Ply,80/550CT,EARTH PLUS,1.0,1.0,CS,47.66,,47.66,0,0,0
19c63691cb0313b5,19c63691cb0313b5,2026-02-15T22:25:58Z,Sysco Order #04390089 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390089,02/15/2026,02/16/2026,7644909,Fry On Shortening Frying Liquid,1/35 LB,SYSCO PREMIUM,3.0,3.0,CS,61.95,,185.85,0,0,0
19c63691cb0313b5,19c63691cb0313b5,2026-02-15T22:25:58Z,Sysco Order #04390089 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390089,02/15/2026,02/16/2026,3777570,Bacon Shingle Center-cut 7-9 Per Pound Honey Gas Flushed,1/15#,DAILYS BACON,1.0,1.0,CS,67.95,,67.95,0,0,0
19c63691cb0313b5,19c63691cb0313b5,2026-02-15T22:25:58Z,Sysco Order #04390089 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390089,02/15/2026,02/16/2026,6935464,Cream Heavy 40% Extended Shelf Life Stabilized,12/32OZ,WHOLESOME FARMS CLASSIC,1.0,1.0,CS,54.61,,54.61,0,0,0
19c636d55e6be8cc,19c636d55e6be8cc,2026-02-15T22:30:35Z,Sysco Order #04390120 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390120,02/15/2026,02/16/2026,2916452,Drink Energy,24/12 OZ,RED BULL,1.0,1.0,CS,62.0,,62.0,0,0,0
19c636d55e6be8cc,19c636d55e6be8cc,2026-02-15T22:30:35Z,Sysco Order #04390120 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390120,02/15/2026,02/16/2026,7005009,Chile Green Hatch Diced Mild,5/5LB,YOUNG GUNS PRODUCE,1.0,1.0,CS,53.95,,53.95,0,0,0
19c636d55e6be8cc,19c636d55e6be8cc,2026-02-15T22:30:35Z,Sysco Order #04390120 - Order Allocated - LARIAT,allocated,Sysco Standard Delivery,04390120,02/15/2026,02/16/2026,7235243,Chicken Breast Cutlet 5 Ounce,4/5 LB,RED BIRD INC (POULTRY),2.0,2.0,CS,5.699,LB,227.81,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,9230970,Avocado Hass Breaking Fresh #2,1/48 CT,PROPACK,1.0,1.0,CS,37.95,,37.95,0,0,1
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,3554553,Cheese Monterey Pepper Jack Sliced Interleaf .,8/1.5LB,BLOCK & BARREL IMPERIAL,1.0,1.0,CS,43.45,,43.45,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,1094697,Onions White Jumbo Bag,1/50LB,IMPERIAL FRESH,1.0,1.0,CS,32.71,,32.71,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,7210106,Onion Red Jumbo Sack,10/5 LB,IMPERIAL FRESH,1.0,1.0,CS,37.45,,37.45,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,7492218,Cake Chocolate Fudge 10 Inch,2/110 OZ,CHEESECAKE FACTORY BAKERY,1.0,1.0,CS,103.9,,103.9,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,7077490,Baking Soda,24/1 LB,SYSCO CLASSIC,1.0,1.0,CS,33.49,,33.49,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,3554615,"Potato Fry 5/16"" Beer Extra Long",6/5 LB,SYSCO IMPERIAL,3.0,3.0,CS,55.0,,165.0,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,8516029,"Potato Sweet Julienne .188""",5/3 LB,LAMB WESTON,3.0,3.0,CS,49.95,,149.85,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,2369233,Chicken Wing Steamed Precooked Large,2/5LB,SYSCO CLASSIC,4.0,4.0,CS,46.45,,185.8,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,1901992,Sauce Chili Sweet Thai,12/32 OZ,MAEPLOY (UNIQUE FOODS),1.0,1.0,CS,69.11,,69.11,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,4361432,Honey Pure Clover Grade A True Source Certifie,6/5 LB,SYSCO CLASSIC,1.0,1.0,CS,132.66,,132.66,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,1491552,"Bun Brioche 4.5""",8/10CT,TURANO,1.0,1.0,CS,58.06,,58.06,0,0,0
19c72e678b4c2381,19c72e678b4c2381,2026-02-18T22:37:12Z,Sysco Order Feb 15 2026 04:21 PM  - Order Confirmation - LARIAT,confirmation,Sysco Standard Delivery,04398005,02/18/2026,02/18/2026,1423211,Container Paper #1 Takeout Kraft,3/60CT,EARTH PLUS,1.0,1.0,CS,52.95,,52.95,0,0,0
